County-Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,State,Cluster,Violent %,Property %
Seminole County-1995.0,324130.0,15088.0,21.48263520678685,1227.0,264.16462917685413,13861.0,23.38431570593752,FL,0,8.132290562036056,91.86770943796394
Sumter County-1995.0,36456.0,1343.0,27.145197319434104,259.0,140.75675675675674,1084.0,33.6309963099631,FL,0,19.28518242740134,80.71481757259866
Suwannee County-1995.0,30534.0,697.0,43.8077474892396,70.0,436.2,627.0,48.69856459330144,FL,0,10.043041606886657,89.95695839311334
Taylor County-1995.0,18322.0,907.0,20.20066152149945,196.0,93.4795918367347,711.0,25.769338959212376,FL,0,21.60970231532525,78.39029768467475
Union County-1995.0,12647.0,60.0,210.78333333333333,9.0,1405.2222222222222,51.0,247.9803921568628,FL,1,15.0,85.0
Volusia County-1995.0,402970.0,21801.0,18.484014494747942,2318.0,173.84383088869714,19483.0,20.68315967766771,FL,0,10.632539791752672,89.36746020824732
Wakulla County-1995.0,17005.0,512.0,33.212890625,91.0,186.86813186813183,421.0,40.39192399049881,FL,0,17.7734375,82.2265625
Walton County-1995.0,33415.0,604.0,55.3228476821192,72.0,464.09722222222223,532.0,62.81015037593985,FL,0,11.920529801324504,88.0794701986755
Washington County-1995.0,19010.0,410.0,46.36585365853659,85.0,223.64705882352945,325.0,58.49230769230769,FL,0,14.1837899543379,85.8162100456621
Alachua County-1994.0,193879.0,19890.0,9.747561588738058,2157.0,89.88363467779322,17733.0,10.933231827665931,FL,0,10.844645550527904,89.1553544494721
Bay County-1994.0,136289.0,8672.0,15.715982472324724,739.0,184.42354533152908,7933.0,17.180007563342997,FL,0,8.521678966789668,91.47832103321034
Brevard County-1994.0,436333.0,27677.0,15.765184087870797,2925.0,149.1736752136752,24752.0,17.628191661279896,FL,0,10.568341944574918,89.43165805542507
Broward County-1994.0,1340220.0,124448.0,10.76931730521985,8463.0,158.36228287841192,115985.0,11.555114885545544,FL,3,6.800430701979944,93.19956929802005
Charlotte County-1994.0,124883.0,4287.0,29.13062747842314,261.0,478.4789272030652,4026.0,31.01912568306011,FL,0,6.088173547935619,93.91182645206439
Citrus County-1994.0,102846.0,2725.0,37.74165137614679,307.0,335.00325732899023,2418.0,42.53349875930521,FL,0,11.266055045871559,88.73394495412845
Clay County-1994.0,117779.0,4774.0,24.670925848345203,555.0,212.2144144144144,4219.0,27.91633088409576,FL,0,11.625471302890658,88.37452869710934
Collier County-1994.0,180540.0,9744.0,18.528325123152708,967.0,186.70113753877973,8777.0,20.56967073031788,FL,0,9.924055829228243,90.07594417077176
Columbia County-1994.0,48897.0,3198.0,15.289868667917448,432.0,113.1875,2766.0,17.677874186550977,FL,0,13.50844277673546,86.49155722326454
Miami-Dade County-1994.0,1990445.0,250707.0,7.939327581599238,22824.0,87.20842096039257,227883.0,8.734504109564996,FL,2,9.103854300039488,90.89614569996051
DeSoto County-1994.0,26260.0,1768.0,14.852941176470589,243.0,108.06584362139918,1525.0,17.21967213114754,FL,0,13.744343891402716,86.2556561085973
Dixie County-1994.0,12150.0,580.0,20.948275862068964,78.0,155.76923076923077,502.0,24.203187250996017,FL,0,13.448275862068964,86.55172413793103
Duval County-1994.0,710592.0,68371.0,10.393178394348482,7267.0,97.7834044309894,61104.0,11.629222309505106,FL,3,10.62877535797341,89.37122464202659
Escambia County-1994.0,277067.0,19250.0,14.393090909090908,2755.0,100.56878402903811,16495.0,16.797029402849347,FL,0,14.311688311688311,85.68831168831169
Flagler County-1994.0,35292.0,1164.0,30.31958762886598,155.0,227.6903225806452,1009.0,34.97720515361744,FL,0,13.316151202749142,86.68384879725086
Gadsden County-1994.0,44853.0,2264.0,19.81139575971732,312.0,143.7596153846154,1952.0,22.97797131147541,FL,0,13.780918727915195,86.21908127208481
Glades County-1994.0,8366.0,511.0,16.371819960861057,72.0,116.19444444444444,439.0,19.056947608200456,FL,0,14.090019569471623,85.90998043052838
Hamilton County-1994.0,11918.0,69.0,172.7246376811594,18.0,662.1111111111111,51.0,233.68627450980392,FL,0,26.08695652173913,73.91304347826086
Hendry County-1994.0,28686.0,1315.0,21.81444866920152,191.0,150.1884816753927,1124.0,25.52135231316726,FL,0,14.52471482889734,85.47528517110267
Hernando County-1994.0,114866.0,5005.0,22.95024975024975,634.0,181.1766561514196,4371.0,26.27911233127431,FL,0,12.667332667332667,87.33266733266734
Highlands County-1994.0,75860.0,4119.0,18.41709152706968,364.0,208.4065934065934,3755.0,20.202396804260985,FL,0,8.83709638261714,91.16290361738287
Hillsborough County-1994.0,879069.0,95492.0,9.205682151384408,10658.0,82.47973353349596,84834.0,10.36222505127661,FL,3,11.16114438905877,88.83885561094122
Indian River County-1994.0,97415.0,5544.0,17.571248196248195,445.0,218.91011235955057,5099.0,19.10472641694449,FL,0,8.026695526695526,91.97330447330447
Lake County-1994.0,171168.0,7145.0,23.95633310006998,1027.0,166.66796494644595,6118.0,27.97777051323962,FL,0,14.373687893631912,85.62631210636809
Lee County-1994.0,367410.0,21277.0,17.267941909103726,1953.0,188.12596006144392,19324.0,19.013144276547298,FL,0,9.178925600413592,90.82107439958641
Leon County-1994.0,212107.0,22211.0,9.54963756697132,2171.0,97.70013818516811,20040.0,10.584181636726546,FL,0,9.774436090225564,90.22556390977444
Madison County-1994.0,17768.0,446.0,39.83856502242153,55.0,323.05454545454546,391.0,45.44245524296675,FL,0,12.331838565022421,87.66816143497758
Manatee County-1994.0,232047.0,17740.0,13.0804396843292,2380.0,97.49873949579832,15360.0,15.1072265625,FL,0,13.416009019165728,86.58399098083427
Marion County-1994.0,217862.0,13549.0,16.079563067385045,1989.0,109.53343388637506,11560.0,18.846193771626297,FL,0,14.68005018820577,85.31994981179423
Martin County-1994.0,110227.0,5648.0,19.516111898017,535.0,206.0317757009346,5113.0,21.55818501858009,FL,0,9.472379603399434,90.52762039660055
Monroe County-1994.0,82252.0,7324.0,11.230475150191152,612.0,134.3986928104575,6712.0,12.254469606674611,FL,0,8.35608956854178,91.64391043145822
Nassau County-1994.0,47371.0,1953.0,24.255504352278543,293.0,161.67576791808872,1660.0,28.53674698795181,FL,0,15.002560163850486,84.99743983614951
Okaloosa County-1994.0,158318.0,5712.0,27.71673669467787,510.0,310.42745098039217,5202.0,30.43406382160708,FL,0,8.928571428571429,91.07142857142857
Okeechobee County-1994.0,32325.0,1633.0,19.79485609308022,282.0,114.62765957446808,1351.0,23.92672094744633,FL,0,17.268830373545622,82.73116962645439
Orange County-1994.0,740167.0,68022.0,10.881288406691953,7887.0,93.84645619373651,60135.0,12.308422715556665,FL,3,11.594778160007056,88.40522183999295
Osecola County-1994.0,131111.0,9867.0,13.28782811391507,915.0,143.29071038251365,8952.0,14.64600089365505,FL,0,9.273335360291881,90.72666463970812
Palm Beach County-1994.0,937190.0,82835.0,11.313937345325044,7327.0,127.90910331650062,75508.0,12.411797425438364,FL,3,8.845294863282428,91.15470513671757
Pasco County-1994.0,298852.0,12337.0,24.224041501175325,1183.0,252.62214708368555,11154.0,26.793258024027256,FL,0,9.58904109589041,90.41095890410958
Pinellas County-1994.0,870722.0,60481.0,14.396620426249566,7554.0,115.26634895419645,52927.0,16.45137642413135,FL,3,12.489872852631406,87.51012714736859
Polk County-1994.0,437204.0,36117.0,12.105213611318767,2829.0,154.5436550017674,33288.0,13.133982215813509,FL,0,7.83287648475787,92.16712351524214
Putnam County-1994.0,68980.0,5656.0,12.195898161244696,729.0,94.62277091906722,4927.0,14.000405926527298,FL,0,12.88896746817539,87.1110325318246
St. Johns County-1994.0,94758.0,4937.0,19.19343731010736,556.0,170.42805755395685,4381.0,21.629308377082857,FL,0,11.261899939234352,88.73810006076565
St. Lucie County-1994.0,166803.0,9589.0,17.395244551048076,1083.0,154.01939058171746,8506.0,19.610039971784623,FL,0,11.294191260819689,88.70580873918031
Santa Rosa County-1994.0,93813.0,3931.0,23.86491986771814,494.0,189.9048582995952,3437.0,27.295024730869944,FL,0,12.56677690155177,87.43322309844824
Sarasota County-1994.0,292238.0,16970.0,17.220860341779613,1329.0,219.8931527464259,15641.0,18.6840994821303,FL,0,7.831467295226871,92.16853270477313
Seminole County-1994.0,316555.0,17597.0,17.98914587713815,1794.0,176.4520624303233,15803.0,20.03132316648737,FL,0,10.194919588566233,89.80508041143376
Sumter County-1994.0,35189.0,1269.0,27.72970843183609,269.0,130.81412639405204,1000.0,35.189,FL,0,21.19779353821907,78.80220646178093
Suwannee County-1994.0,29299.0,1060.0,27.640566037735848,79.0,370.873417721519,981.0,29.866462793068298,FL,0,7.452830188679245,92.54716981132076
Taylor County-1994.0,17461.0,1326.0,13.168174962292609,243.0,71.8559670781893,1083.0,16.12280701754386,FL,0,18.32579185520362,81.67420814479638
Volusia County-1994.0,396631.0,24271.0,16.341765893453093,2426.0,163.49175597691672,21845.0,18.156603341725795,FL,0,9.995467842280911,90.00453215771908
Walton County-1994.0,31860.0,541.0,58.8909426987061,86.0,370.4651162790698,455.0,70.02197802197803,FL,0,15.89648798521257,84.10351201478743
Washington County-1994.0,18115.0,363.0,49.90358126721763,53.0,341.79245283018867,310.0,58.435483870967744,FL,0,12.629533678756477,87.37046632124353
Alachua County-1993.0,190655.0,19399.0,9.828083921851642,1984.0,96.09627016129032,17415.0,10.947746195808213,FL,0,10.22733130573741,89.77266869426259
Baker County-1993.0,19527.0,552.0,35.375,108.0,180.8055555555556,444.0,43.979729729729726,FL,0,19.565217391304348,80.43478260869566
Bay County-1993.0,134059.0,9537.0,14.056726433889065,777.0,172.53410553410552,8760.0,15.303538812785389,FL,0,8.147216105693614,91.85278389430638
Bradford County-1993.0,23312.0,1682.0,13.859690844233056,179.0,130.23463687150837,1503.0,15.510312707917498,FL,0,10.642092746730084,89.35790725326991
Brevard County-1993.0,427035.0,26186.0,16.30775987168716,2702.0,158.0440414507772,23484.0,18.184082779764942,FL,0,10.318490796608874,89.68150920339113
Broward County-1993.0,1317512.0,118201.0,11.146369320056516,8463.0,155.6790736145575,109738.0,12.005977874573984,FL,3,7.15983790323263,92.84016209676737
Charlotte County-1993.0,121695.0,3717.0,32.740112994350284,306.0,397.6960784313725,3411.0,35.67722075637643,FL,0,8.232445520581114,91.76755447941889
Citrus County-1993.0,100829.0,2912.0,34.62534340659341,306.0,329.5065359477124,2606.0,38.69109746738296,FL,0,10.508241758241759,89.49175824175825
Clay County-1993.0,114918.0,5267.0,21.81849250047465,696.0,165.11206896551724,4571.0,25.14066943775979,FL,0,13.214353521928993,86.78564647807102
Collier County-1993.0,174664.0,9378.0,18.624866709319683,993.0,175.89526686807653,8385.0,20.83053070960048,FL,0,10.588611644273833,89.41138835572616
Columbia County-1993.0,46430.0,3548.0,13.086245772266066,411.0,112.9683698296837,3137.0,14.8007650621613,FL,0,11.583990980834272,88.41600901916573
Miami-Dade County-1993.0,1951116.0,258874.0,7.536933025332788,23817.0,81.92114875928958,235057.0,8.300607937649167,FL,2,9.200228682679604,90.79977131732039
DeSoto County-1993.0,25461.0,1150.0,22.14,182.0,139.8956043956044,968.0,26.302685950413224,FL,0,15.82608695652174,84.17391304347827
Duval County-1993.0,701608.0,69854.0,10.043920176367854,8052.0,87.13462493790362,61802.0,11.35251286366137,FL,3,11.526898960689438,88.47310103931056
Escambia County-1993.0,272083.0,18937.0,14.367798489729102,2829.0,96.17638741604809,16108.0,16.891172088403277,FL,0,14.939008290647937,85.06099170935207
Flagler County-1993.0,33544.0,1028.0,32.63035019455253,123.0,272.7154471544715,905.0,37.065193370165744,FL,0,11.964980544747082,88.03501945525292
Franklin County-1993.0,9775.0,214.0,45.677570093457945,18.0,543.0555555555555,196.0,49.87244897959184,FL,0,8.411214953271028,91.58878504672897
Gadsden County-1993.0,43239.0,2142.0,20.186274509803923,330.0,131.02727272727273,1812.0,23.86258278145696,FL,0,15.406162464985995,84.593837535014
Glades County-1993.0,8269.0,457.0,18.09409190371992,73.0,113.27397260273972,384.0,21.533854166666668,FL,0,15.973741794310722,84.02625820568927
Hardee County-1993.0,22035.0,1186.0,18.579258010118043,132.0,166.9318181818182,1054.0,20.90607210626186,FL,0,11.129848229342327,88.87015177065767
Hendry County-1993.0,28061.0,1153.0,24.33738074588032,159.0,176.48427672955975,994.0,28.23038229376257,FL,0,13.790112749349523,86.20988725065047
Hernando County-1993.0,111695.0,5237.0,21.328050410540385,709.0,157.53878702397742,4528.0,24.66762367491166,FL,0,13.53828527783082,86.46171472216918
Highlands County-1993.0,73203.0,4604.0,15.8998696785404,522.0,140.23563218390805,4082.0,17.93312101910828,FL,0,11.337966985230235,88.66203301476978
Hillsborough County-1993.0,866134.0,87627.0,9.884327889805654,10460.0,82.80439770554493,77167.0,11.22415021965348,FL,3,11.936960069385007,88.06303993061499
Indian River County-1993.0,95641.0,5389.0,17.747448506216365,423.0,226.1016548463357,4966.0,19.25916230366492,FL,0,7.849322694377435,92.15067730562257
Jackson County-1993.0,44386.0,778.0,57.05141388174807,123.0,360.8617886178862,655.0,67.76488549618321,FL,0,15.809768637532134,84.19023136246787
Jefferson County-1993.0,12988.0,460.0,28.234782608695653,74.0,175.51351351351352,386.0,33.64766839378238,FL,0,16.08695652173913,83.91304347826087
Lake County-1993.0,167167.0,7268.0,23.000412768299395,1087.0,153.78748850045997,6181.0,27.045300113250285,FL,0,14.955971381397909,85.0440286186021
Lee County-1993.0,357550.0,21756.0,16.434546791689648,1840.0,194.32065217391303,19916.0,17.952902189194617,FL,0,8.4574370288656,91.5425629711344
Leon County-1993.0,206302.0,24679.0,8.359414887151019,2504.0,82.38897763578275,22175.0,9.30335963923337,FL,0,10.146278212245228,89.85372178775476
Levy County-1993.0,28236.0,1255.0,22.49880478087649,214.0,131.94392523364485,1041.0,27.123919308357348,FL,0,17.051792828685258,82.94820717131473
Madison County-1993.0,17316.0,482.0,35.9253112033195,74.0,234.0,408.0,42.44117647058823,FL,0,15.352697095435685,84.64730290456431
Manatee County-1993.0,227224.0,16721.0,13.589139405537946,2212.0,102.7233273056058,14509.0,15.660900130953202,FL,0,13.228873871179953,86.77112612882004
Marion County-1993.0,212025.0,13055.0,16.240903868249713,1977.0,107.24582701062216,11078.0,19.13928506950713,FL,0,15.143623132899272,84.85637686710072
Martin County-1993.0,106780.0,5540.0,19.27436823104693,421.0,253.63420427553444,5119.0,20.859542879468645,FL,0,7.59927797833935,92.40072202166066
Monroe County-1993.0,81766.0,7250.0,11.27806896551724,667.0,122.58770614692654,6583.0,12.4207807990278,FL,0,9.2,90.8
Nassau County-1993.0,46450.0,1901.0,24.434508153603367,218.0,213.07339449541288,1683.0,27.599524658348187,FL,0,11.467648605996844,88.53235139400316
Okaloosa County-1993.0,154512.0,5782.0,26.72293324109305,477.0,323.9245283018868,5305.0,29.125730442978323,FL,0,8.24974057419578,91.75025942580422
Orange County-1993.0,727780.0,64189.0,11.338079733287636,7805.0,93.24535554131968,56384.0,12.907562429057888,FL,3,12.159404259296764,87.84059574070324
Osecola County-1993.0,125675.0,9786.0,12.84232577151032,871.0,144.28817451205512,8915.0,14.097027481772294,FL,0,8.900470059268342,91.09952994073166
Palm Beach County-1993.0,918223.0,80490.0,11.407914026587154,6958.0,131.96651336590975,73532.0,12.48739324375782,FL,3,8.644552118275563,91.35544788172444
Pasco County-1993.0,293966.0,11624.0,25.289573296627665,1141.0,257.63891323400526,10483.0,28.04216350281408,FL,0,9.815898141775637,90.18410185822437
Pinellas County-1993.0,864953.0,57870.0,14.946483497494384,7231.0,119.6173419997234,50639.0,17.080767787673533,FL,3,12.495247969587005,87.50475203041299
Polk County-1993.0,429943.0,36160.0,11.890016592920354,3082.0,139.50129785853343,33078.0,12.997853558256242,FL,0,8.523230088495575,91.47676991150443
Putnam County-1993.0,67625.0,5910.0,11.442470389170897,806.0,83.90198511166253,5104.0,13.24941222570533,FL,0,13.637901861252116,86.36209813874788
St. Johns County-1993.0,91197.0,5028.0,18.137828162291168,744.0,122.5766129032258,4284.0,21.287815126050425,FL,0,14.797136038186157,85.20286396181385
St. Lucie County-1993.0,163192.0,10588.0,15.412920287117492,1210.0,134.86942148760332,9378.0,17.401578161654935,FL,0,11.428031734038534,88.57196826596146
Santa Rosa County-1993.0,90259.0,3852.0,23.43172377985462,605.0,149.18842975206613,3247.0,27.79765937788728,FL,0,15.706126687435098,84.2938733125649
Sarasota County-1993.0,286896.0,17449.0,16.441973752077484,1383.0,207.44468546637745,16066.0,17.857338478775052,FL,0,7.9259556421571435,92.07404435784285
Seminole County-1993.0,310890.0,17896.0,17.372038444345105,1770.0,175.64406779661016,16126.0,19.278804415230063,FL,0,9.89047831917747,90.10952168082254
Sumter County-1993.0,33814.0,1212.0,27.8993399339934,205.0,164.94634146341463,1007.0,33.578947368421055,FL,0,16.914191419141915,83.08580858085809
Suwannee County-1993.0,28598.0,858.0,33.33100233100233,76.0,376.2894736842105,782.0,36.570332480818415,FL,0,8.857808857808857,91.14219114219114
Volusia County-1993.0,390066.0,23620.0,16.514225232853516,2562.0,152.2505854800937,21058.0,18.523411530059835,FL,0,10.846740050804403,89.1532599491956
Wakulla County-1993.0,15401.0,266.0,57.8984962406015,65.0,236.93846153846152,201.0,76.62189054726367,FL,0,24.43609022556391,75.56390977443608
Washington County-1993.0,17554.0,282.0,62.248226950354606,58.0,302.6551724137931,224.0,78.36607142857143,FL,0,11.292307692307691,88.70769230769231
Alachua County-1992.0,186201.0,20493.0,9.086078173034696,1895.0,98.25910290237466,18598.0,10.011882998171846,FL,0,9.247059971697654,90.75294002830235
Baker County-1992.0,19159.0,715.0,26.795804195804195,113.0,169.5486725663717,602.0,31.82558139534884,FL,0,15.804195804195803,84.19580419580419
Bay County-1992.0,131347.0,9838.0,13.350985972758693,1053.0,124.73599240265906,8785.0,14.951280591918042,FL,0,10.703394998983534,89.29660500101647
Bradford County-1992.0,23056.0,1733.0,13.304096941719562,194.0,118.84536082474229,1539.0,14.981156595191685,FL,0,11.194460473167917,88.80553952683208
Brevard County-1992.0,417740.0,28327.0,14.747061107777032,2659.0,157.10417450169237,25668.0,16.274738974598723,FL,0,9.386804109153811,90.61319589084619
Broward County-1992.0,1294090.0,111818.0,11.573181419807186,8251.0,156.84038298388074,103567.0,12.495196346326532,FL,3,7.378955087731851,92.62104491226815
Charlotte County-1992.0,118682.0,4400.0,26.973181818181818,269.0,441.1970260223048,4131.0,28.72960542241588,FL,0,6.113636363636363,93.88636363636364
Citrus County-1992.0,98623.0,2736.0,36.04641812865497,281.0,350.97153024911034,2455.0,40.17230142566192,FL,0,10.27046783625731,89.72953216374269
Clay County-1992.0,113382.0,5543.0,20.454988273498103,717.0,158.13389121338912,4826.0,23.49399088271861,FL,0,12.93523362799928,87.06476637200072
Collier County-1992.0,168514.0,9387.0,17.95184830084159,1039.0,162.1886429258903,8348.0,20.186152371825585,FL,0,11.068498987962075,88.93150101203793
Columbia County-1992.0,45192.0,3221.0,14.030425333747283,453.0,99.76158940397352,2768.0,16.326589595375722,FL,0,14.063955293387147,85.93604470661286
Miami-Dade County-1992.0,1982901.0,239307.0,8.286013363587358,22205.0,89.29975230803873,217102.0,9.13349946108281,FL,2,9.278876088037542,90.72112391196245
DeSoto County-1992.0,24830.0,1397.0,17.773801002147458,199.0,124.77386934673366,1198.0,20.726210350584303,FL,0,14.244810307802434,85.75518969219756
Duval County-1992.0,693546.0,71836.0,9.654574308146334,7983.0,86.87786546411124,63853.0,10.861603996679872,FL,3,11.112812517400746,88.88718748259924
Escambia County-1992.0,267800.0,19914.0,13.447825650296274,2972.0,90.10767160161508,16942.0,15.806870499350726,FL,0,14.9241739479763,85.0758260520237
Flagler County-1992.0,31999.0,1248.0,25.64022435897436,121.0,264.45454545454544,1127.0,28.39307897071872,FL,0,9.695512820512821,90.30448717948718
Gadsden County-1992.0,42472.0,2151.0,19.74523477452348,440.0,96.52727272727272,1711.0,24.822910578609,FL,0,20.4556020455602,79.54439795443979
Hardee County-1992.0,21058.0,1109.0,18.9882777276826,105.0,200.55238095238096,1004.0,20.97410358565737,FL,0,9.467989179440938,90.53201082055907
Hendry County-1992.0,27844.0,1287.0,21.634809634809635,174.0,160.02298850574712,1113.0,25.01707097933513,FL,0,13.51981351981352,86.48018648018649
Hernando County-1992.0,108112.0,5201.0,20.78677177465872,693.0,156.005772005772,4508.0,23.982253771073648,FL,0,13.324360699865412,86.67563930013459
Highlands County-1992.0,72157.0,4549.0,15.862167509342711,429.0,168.1981351981352,4120.0,17.51383495145631,FL,0,9.430644097603869,90.56935590239613
Hillsborough County-1992.0,853990.0,88927.0,9.603270097945506,11156.0,76.54983865184654,77771.0,10.980828329325842,FL,3,12.54512127925152,87.45487872074847
Indian River County-1992.0,94091.0,5463.0,17.22332051986088,390.0,241.2589743589744,5073.0,18.547407845456338,FL,0,7.1389346512905005,92.8610653487095
Jackson County-1992.0,42577.0,934.0,45.58565310492505,130.0,327.5153846153846,804.0,52.95646766169154,FL,0,13.9186295503212,86.0813704496788
Jefferson County-1992.0,12338.0,571.0,21.607705779334506,85.0,145.1529411764706,486.0,25.38683127572017,FL,0,14.886164623467602,85.11383537653239
Lake County-1992.0,162579.0,7299.0,22.274147143444303,968.0,167.9535123966942,6331.0,25.67982941083557,FL,0,13.262090697355802,86.7379093026442
Lee County-1992.0,350809.0,22048.0,15.91114840348331,1705.0,205.75307917888563,20343.0,17.24470333775746,FL,0,7.7331277213352685,92.26687227866474
Leon County-1992.0,202570.0,24454.0,8.28371636542079,2686.0,75.41697691734922,21768.0,9.305861815509004,FL,0,10.983888116463564,89.01611188353642
Levy County-1992.0,27457.0,1202.0,22.842762063227955,165.0,166.4060606060606,1037.0,26.47733847637416,FL,0,13.727121464226288,86.27287853577371
Madison County-1992.0,17034.0,518.0,32.884169884169886,98.0,173.81632653061226,420.0,40.55714285714286,FL,0,18.91891891891892,81.08108108108108
Manatee County-1992.0,222964.0,18552.0,12.01832686502803,2129.0,104.72710192578676,16423.0,13.576325884430371,FL,0,11.47585166019836,88.52414833980163
Marion County-1992.0,206642.0,13711.0,15.07125665524032,1838.0,112.42763873775844,11873.0,17.404362840057274,FL,0,13.405295018598206,86.59470498140179
Martin County-1992.0,105031.0,5828.0,18.02179135209334,322.0,326.1832298136646,5506.0,19.07573556120596,FL,0,5.525051475634866,94.47494852436513
Monroe County-1992.0,80968.0,7622.0,10.622933613224877,729.0,111.06721536351166,6893.0,11.746409400841433,FL,0,9.564418787719758,90.43558121228024
Nassau County-1992.0,45546.0,1977.0,23.03793626707132,243.0,187.4320987654321,1734.0,26.26643598615917,FL,0,12.291350531107739,87.70864946889226
Okaloosa County-1992.0,149997.0,5665.0,26.47784642541924,475.0,315.78315789473686,5190.0,28.901156069364163,FL,0,8.384819064430715,91.61518093556928
Okeechobee County-1992.0,31102.0,1454.0,21.390646492434666,274.0,113.51094890510949,1180.0,26.357627118644068,FL,0,18.844566712517192,81.15543328748281
Orange County-1992.0,712637.0,63038.0,11.304879596433898,6858.0,103.9132400116652,56180.0,12.684887860448558,FL,3,10.87915225736857,89.12084774263143
Osecola County-1992.0,119760.0,9604.0,12.469804248229904,915.0,130.88524590163934,8689.0,13.782943952123375,FL,0,9.527280299875052,90.47271970012496
Palm Beach County-1992.0,896970.0,81551.0,10.998884133854888,7135.0,125.71408549404345,74416.0,12.05345624596861,FL,3,8.749126313595173,91.25087368640482
Pasco County-1992.0,290274.0,12784.0,22.706038798498124,1072.0,270.7779850746269,11712.0,24.7843237704918,FL,0,8.385481852315396,91.6145181476846
Pinellas County-1992.0,860736.0,63016.0,13.65900723625746,7435.0,115.76812373907195,55581.0,15.48615534085389,FL,3,11.798590834073885,88.20140916592611
Polk County-1992.0,420885.0,37328.0,11.275316116588083,3187.0,132.06306871666143,34141.0,12.327846284525936,FL,0,8.53782683240463,91.46217316759537
Putnam County-1992.0,67752.0,5647.0,11.997874977864353,885.0,76.55593220338983,4762.0,14.227635447291052,FL,0,15.672038250398442,84.32796174960156
St. Johns County-1992.0,88417.0,6140.0,14.400162866449511,620.0,142.60806451612902,5520.0,16.017572463768115,FL,0,10.097719869706841,89.90228013029315
St. Lucie County-1992.0,158937.0,10332.0,15.382984901277585,1104.0,143.96467391304347,9228.0,17.22334200260078,FL,0,10.685249709639953,89.31475029036005
Santa Rosa County-1992.0,87992.0,3536.0,24.884615384615383,533.0,165.08818011257037,3003.0,29.3013653013653,FL,0,15.073529411764705,84.92647058823529
Sarasota County-1992.0,283552.0,19609.0,14.4602988423683,1362.0,208.18795888399413,18247.0,15.539650353482765,FL,0,6.945790198378296,93.0542098016217
Seminole County-1992.0,305872.0,18245.0,16.76470265826254,1809.0,169.08347153123273,16436.0,18.609880749574103,FL,0,9.915045217867908,90.08495478213209
Sumter County-1992.0,33057.0,1316.0,25.119300911854104,238.0,138.89495798319328,1078.0,30.665120593692023,FL,0,18.085106382978726,81.91489361702128
Suwannee County-1992.0,27562.0,896.0,30.761160714285715,99.0,278.4040404040404,797.0,34.58218318695106,FL,0,11.049107142857142,88.95089285714286
Taylor County-1992.0,17424.0,626.0,27.833865814696484,161.0,108.22360248447204,465.0,37.47096774193548,FL,0,25.718849840255594,74.28115015974441
Volusia County-1992.0,383983.0,23644.0,16.24018778548469,2572.0,149.29354587869364,21072.0,18.222427866362946,FL,0,10.878024023007951,89.12197597699205
Wakulla County-1992.0,14659.0,345.0,42.48985507246377,75.0,195.4533333333333,270.0,54.29259259259259,FL,0,21.73913043478261,78.26086956521739
Alachua County-1991.0,183773.0,18720.0,9.81693376068376,1738.0,105.73820483314154,16982.0,10.821634672005652,FL,0,9.284188034188034,90.71581196581197
Baker County-1991.0,18905.0,797.0,23.72020075282309,115.0,164.3913043478261,682.0,27.71994134897361,FL,0,14.429109159347552,85.57089084065245
Bay County-1991.0,128575.0,8931.0,14.396484156309484,814.0,157.95454545454547,8117.0,15.840211900948626,FL,0,9.114320904713919,90.8856790952861
Bradford County-1991.0,22749.0,1509.0,15.075546719681908,172.0,132.26162790697674,1337.0,17.014958863126402,FL,0,11.398277004638834,88.60172299536117
Brevard County-1991.0,409370.0,29125.0,14.055622317596567,2412.0,169.72222222222223,26713.0,15.324748249915771,FL,0,8.281545064377681,91.71845493562232
Broward County-1991.0,1278384.0,111613.0,11.45371954879808,7557.0,169.16554188169908,104056.0,12.285538556162066,FL,3,6.770716672789012,93.229283327211
Charlotte County-1991.0,115557.0,4078.0,28.33668464933791,206.0,560.9563106796116,3872.0,29.84426652892562,FL,0,5.051495831289848,94.94850416871016
Citrus County-1991.0,95915.0,3150.0,30.44920634920635,254.0,377.6181102362205,2896.0,33.11982044198895,FL,0,8.063492063492063,91.93650793650794
Clay County-1991.0,108191.0,4799.0,22.54448843509065,548.0,197.4288321167884,4251.0,25.450717478240414,FL,0,11.419045634507189,88.58095436549281
Collier County-1991.0,161600.0,9608.0,16.81931723563697,1140.0,141.75438596491227,8468.0,19.083608880491266,FL,0,11.865112406328059,88.13488759367193
Columbia County-1991.0,43534.0,2908.0,14.970426409903714,376.0,115.78191489361704,2532.0,17.19352290679305,FL,0,12.929848693259974,87.07015130674003
Miami-Dade County-1991.0,1961694.0,254244.0,7.715792703072639,22481.0,87.26008629509363,231763.0,8.464224229061584,FL,2,8.842293230125392,91.15770676987461
DeSoto County-1991.0,24534.0,1085.0,22.61198156682028,161.0,152.38509316770185,924.0,26.55194805194805,FL,0,14.838709677419354,85.16129032258064
Dixie County-1991.0,10534.0,531.0,19.83804143126177,52.0,202.57692307692307,479.0,21.991649269311065,FL,0,9.792843691148775,90.20715630885122
Duval County-1991.0,681631.0,72079.0,9.456721097684484,7641.0,89.20704096322471,64438.0,10.578090567677457,FL,3,10.600868491516254,89.39913150848375
Escambia County-1991.0,265118.0,16600.0,15.970963855421688,1788.0,148.27628635346755,14812.0,17.898865784499055,FL,0,10.771084337349397,89.22891566265059
